0.000024,-0.0000246,0.0000596,0.0000202,0.0000284,0.0000178,0.0000101
0.00000102,0.0000379,0.0000018,0.0000485,0.0000112,0.0000195,0.000004
0.0000474,0.0000707,0.000142,0.0000864,0.000084,0.0000457,0.00000583
0.000218,0.0000972,0.000399,0.000112,0.000112,0.0000545,0.0000896
0.000457,0.000211,0.000668,0.000176,0.000216,0.000129,0.000115
0.000794,0.000438,0.00104,0.000233,0.000277,0.000167,0.000196
0.00137,0.000689,0.0018,0.000333,0.000389,0.000285,0.000305
0.00182,0.000983,0.00235,0.000435,0.000497,0.000355,0.000408
